Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%)
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Mascara,4824140.66,13.04,4.77,6.63,5499520.352400001,0.07009066417922581
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Toner,1191609.69,13.59,0.54,13.9,1358435.0466,0.017313076151992086
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Bronzer,3124358.62,13.89,2.1,1.73,3561768.8268000004,0.045394275632479046
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Hair Dye,642846.94,11.35,-3.31,9.5,732845.5116,0.00934001973942918
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Face Make-Up,4464378.53,18.24,8.18,3.96,5089391.524200001,0.06486362616034827
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Tools,4383485.74,18.29,-1.07,11.32,4997173.743600001,0.06368832266527759
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Lipstick,1789337.97,17.04,14.94,1.42,2039845.2858000002,0.025997560103980806
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Mascara,4538146.4,14.34,14.47,7.51,5173486.896000001,0.06593541062265845
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Toner,4313245.69,5.94,1.71,1.94,4917100.086600001,0.06266779442958513
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Bronzer,4889044.1,17.25,12.05,14.13,5573510.274,0.07103365600673121
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Hair Dye,882965.69,10.78,-3.58,3.95,1006580.8866000001,0.012828741121235963
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Face Make-Up,1532146.0,12.04,0.37,2.41,1746646.4400000002,0.02226077934459401
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Tools,1253709.9,7.21,14.46,11.63,1429229.286,0.018215339429814795
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,4854926.59,11.6,0.57,12.18,5534616.312600001,0.07053795757988614
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Mascara,1968142.63,9.49,-0.35,2.82,2243682.5982,0.028595439863511
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Toner,1654083.77,10.33,8.48,1.88,1885655.4978000002,0.024032431518565586
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,1447281.23,17.14,-2.06,5.8,1649900.6022,0.0210277663555579
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Hair Dye,4390965.15,7.32,-3.35,7.78,5005700.271000001,0.06379699213648839
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Face Make-Up,1860887.8,13.45,11.08,2.92,2121412.092,0.027037118330007052
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Tools,3113145.88,12.58,-2.12,9.74,3548986.3032000004,0.04523136404899529
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Lipstick,1731381.88,12.32,-3.35,7.43,1973775.3432,0.025155507368036945
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Mascara,1879085.61,17.34,-3.86,6.86,2142157.5954000005,0.02730151704459747
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Toner,2562941.41,15.88,6.49,10.34,2921753.2074000007,0.037237360670022736
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,3996721.79,17.93,1.28,8.53,4556262.840600001,0.058068971148259235
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Hair Dye,4280486.35,19.84,12.79,6.2,4879754.439,0.062191829058651456
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Face Make-Up,1378249.33,12.34,9.83,7.9,1571204.2362000002,0.02002479151266559
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Tools,2674313.88,17.57,2.23,13.04,3048717.8232,0.03885550801350854
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Lipstick,2330621.6,9.92,4.08,11.67,2656908.6240000003,0.03386195125878646
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Mascara,1067009.13,7.95,14.03,3.46,1216390.4082,0.015502735902190274
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Toner,3054772.93,13.69,4.79,10.03,3482441.1402000007,0.04438325469150389
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Bronzer,1534220.27,13.29,2.44,10.26,1749011.1078,0.02229091672495535
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Hair Dye,1135505.95,13.56,-1.29,4.9,1294476.783,0.016497936487399764
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Face Make-Up,1484194.1,7.74,11.51,5.0,1691981.2740000002,0.021564078987673693
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Tools,4672057.02,19.55,6.43,3.0,5326145.0028,0.0678810181324635
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Lipstick,2185467.1,16.97,2.35,2.22,2491432.4940000004,0.03175297972776078
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Mascara,3005532.1,17.68,10.92,3.45,3426306.5940000005,0.0436678272770312
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Toner,3527440.76,8.31,-0.64,13.24,4021282.4664000003,0.05125071658281064
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Bronzer,1623510.29,8.95,-4.99,13.19,1850801.7306000004,0.02358822483586279
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Hair Dye,4066676.66,14.41,10.01,3.13,4636011.3924,0.059085355960900955
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Face Make-Up,2562456.18,10.27,-3.12,7.81,2921200.0452000005,0.0372303106904768
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Tools,4643328.43,5.6,0.83,3.91,5293394.4102,0.06746361613365183
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Lipstick,1571659.94,18.63,4.36,7.53,1791692.3316000002,0.022834883313390404
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Mascara,3922590.39,7.32,4.75,7.02,4471753.044600001,0.05699190490398105
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Toner,3186098.11,19.99,10.39,6.57,3632151.8454000005,0.04629129795524579
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Bronzer,4223988.74,7.56,-4.39,3.86,4815347.163600001,0.06137096679767442
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Hair Dye,2031852.0,12.66,7.3,13.75,2316311.2800000003,0.02952108286865092
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Face Make-Up,2794343.04,12.52,-4.0,1.49,3185551.0656000003,0.04059942970613899
Fragrance + Color Cosmetics,North America,Hair Dye,Frederic Malle,Tools,2980219.83,11.57,11.78,3.25,3397450.6062000003,0.04330006150459125
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Lipstick,612372.48,11.74,-0.25,1.69,698104.6272000001,0.008897251733178044
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Mascara,3760692.29,6.67,7.17,4.93,4287189.210600001,0.05463966309386047
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Toner,1280732.23,10.7,11.03,6.49,1460034.7422000002,0.01860795092082597
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Bronzer,3878463.42,6.88,10.46,4.32,4421448.2988,0.05635077752949094
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Hair Dye,3548269.08,13.49,13.58,6.42,4045026.7512000008,0.05155333437226321
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Face Make-Up,797743.35,5.29,11.54,8.35,909427.4190000001,0.011590532943966978
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Tools,3988598.23,8.52,1.9,1.42,4547001.9822,0.05795094272495456
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Lipstick,4826715.46,15.02,13.66,4.72,5502455.624400001,0.07012807383513098
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Mascara,3251586.25,15.18,1.35,12.87,3706808.325,0.04724278497686636
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Toner,4762226.58,18.27,9.78,4.88,5428938.301200001,0.06919110521212767
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Bronzer,1767272.19,19.45,-4.79,11.02,2014690.2966000002,0.02567696307233607
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Hair Dye,3678107.73,14.34,14.8,5.37,4193042.8122000005,0.0534397796183755
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Face Make-Up,2029873.39,6.18,3.86,4.65,2314055.6646000003,0.0294923353467966
Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Tools,2045240.16,17.52,13.71,3.6,2331573.7824000004,0.029715601456037577
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Lipstick,2176290.19,18.93,-3.76,2.29,2480970.8166,0.03161964702410512
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Mascara,1232559.45,13.93,-1.99,14.55,1405117.773,0.01790804136521203
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Toner,2510215.37,12.52,-0.07,7.59,2861645.5218,0.036471296116021845
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Bronzer,3478611.35,16.27,10.08,9.09,3965616.9390000007,0.05054126675130848
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Hair Dye,4569618.99,17.26,10.14,1.78,5209365.648600001,0.06639268060958717
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Face Make-Up,530950.83,8.19,8.27,6.76,605283.9462,0.007714264351738702
Fragrance + Color Cosmetics,North America,Face Make-Up,Aveda,Tools,2310828.17,18.27,12.91,13.73,2634344.1138000004,0.03357436954157239
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Lipstick,1912451.34,15.37,0.43,3.67,2180194.5276,0.02778629274691389
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Mascara,1330846.06,10.13,3.6,12.63,1517164.5084000002,0.019336062283413148
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Toner,1039509.92,16.02,5.63,5.03,1185041.3088000002,0.015103195750037251
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Bronzer,2717688.13,9.5,6.92,7.07,3098164.4682,0.03948569900606881
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Hair Dye,1239824.88,6.75,5.93,13.63,1413400.3632,0.018013601888865513
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Face Make-Up,2047809.59,16.0,8.17,14.04,2334502.9326000004,0.029752933090406223
Fragrance + Color Cosmetics,North America,Face Make-Up,Elizabeth Arden,Tools,4194414.58,13.5,8.14,13.58,4781632.621200001,0.06094127938533792
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Lipstick,2297834.53,9.9,-4.78,12.57,2619531.3642,0.03338558299451807
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Mascara,4104413.15,6.57,6.54,7.5,4679030.991,0.05963363509169494
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Toner,1034190.93,19.71,-0.71,1.94,1178977.6602000003,0.015025915345476523
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Bronzer,3176813.21,16.08,-4.35,10.22,3621567.0594,0.046156396248661274
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Hair Dye,2895313.44,6.55,-1.55,8.95,3300657.3216000004,0.0420664438123243
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Face Make-Up,1833609.26,19.07,11.37,14.77,2090314.5564000004,0.02664078432542611
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Tools,1668518.78,19.55,3.62,5.87,1902111.4092000003,0.024242159946826998
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Lipstick,726572.87,5.79,8.84,7.41,828293.0718,0.010556486351064707
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Mascara,1519347.32,14.21,0.06,9.09,1732055.9448000002,0.02207482540066042
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Toner,2116439.36,17.35,11.41,7.68,2412740.8704,0.03075006532613325
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Bronzer,2078685.99,10.44,11.11,5.59,2369702.0286000003,0.030201540943284092
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Hair Dye,1440767.18,6.27,4.33,7.75,1642474.5852,0.020933122744772988
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Face Make-Up,4284089.2,8.32,2.62,12.32,4883861.688000001,0.06224417540740783
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Tools,4206306.25,10.77,4.18,5.25,4795189.125000001,0.06111405524475911
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Lipstick,4696496.95,6.78,13.67,10.57,5354006.523000001,0.0682361095460281
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Mascara,2892074.69,5.49,4.51,6.71,3296965.1466,0.042019387527151536
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Toner,1225484.65,14.85,14.42,8.87,1397052.501,0.017805250533458963
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Bronzer,3716389.74,6.03,3.35,2.63,4236684.303600001,0.053995984691180283
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Hair Dye,3257581.26,19.08,8.24,2.08,3713642.6364,0.04732988737753747
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Face Make-Up,2095997.92,13.26,3.06,12.67,2389437.6288,0.030453068574305582
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Tools,4166019.52,14.18,2.47,4.57,4749262.252800001,0.0605287232939886
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Lipstick,976434.43,10.32,3.26,10.46,1113135.2502000001,0.014186762482618775
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Mascara,3461719.21,6.05,2.91,3.54,3946359.8994000005,0.05029583831224459
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Toner,1205657.17,17.41,-4.16,6.87,1374449.1738,0.017517174098680977
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Bronzer,1256916.45,18.19,6.14,4.24,1432884.753,0.01826192787635149
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Hair Dye,2760922.79,15.97,14.16,4.09,3147451.9806000004,0.04011386187455429
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Face Make-Up,4487817.97,19.01,13.33,9.9,5116112.4858,0.06520418130444083
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Tools,3334192.94,11.05,10.05,8.44,3800979.9516000003,0.04844298998244499
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Lipstick,3548471.32,11.43,9.63,12.54,4045257.3048,0.05155627274759731
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Mascara,1158963.15,17.49,5.81,12.83,1321217.991,0.016838749669199675
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Toner,2440857.68,10.69,13.3,4.52,2782577.7552000005,0.03546358782128965
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Bronzer,4298955.46,12.26,5.28,5.32,4900809.224400001,0.062460169531687995
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Hair Dye,3078689.9,9.88,-4.21,4.81,3509706.4860000005,0.04473074794068594
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Face Make-Up,528705.7,19.68,14.31,6.53,602724.498,0.007681644520776164
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Tools,3777668.84,10.19,8.42,12.28,4306542.4776,0.05488631793849176
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Lipstick,4760403.1,11.0,10.67,4.72,5426859.534,0.06916461159734208
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Mascara,4956495.37,5.39,7.07,10.23,5650404.7218,0.0720136656389612
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Toner,3596205.01,6.81,13.77,3.54,4099673.7114000004,0.05224980269865502
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Bronzer,3302390.31,8.34,1.14,8.65,3764724.9534000005,0.0479809247947881
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Hair Dye,2377370.38,7.4,-1.58,6.85,2710202.2332,0.034541171304532076
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Face Make-Up,3907773.4,18.47,-3.32,6.5,4454861.676,0.056776626630930666
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Tools,951105.04,5.25,8.23,9.43,1084259.7456000003,0.013818747971127594
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Lipstick,1233586.01,8.51,-4.53,12.69,1406288.0514000002,0.017922956409629463
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Mascara,4886107.68,7.03,-0.37,13.16,5570162.7552000005,0.07099099231953492
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Toner,4669087.09,11.29,-3.99,1.55,5322759.2826000005,0.0678378675734444
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Bronzer,3082774.4,10.89,-4.43,9.17,3514362.816,0.04479009225463055
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Hair Dye,550861.41,16.81,1.13,1.56,627982.0074000001,0.008003548158897346
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Face Make-Up,3147584.99,10.97,14.48,8.62,3588246.8886000006,0.04573173505054097
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Tools,1738576.31,15.64,0.43,13.66,1981976.9934000003,0.02526003632202706
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Lipstick,2186248.87,13.25,-3.99,6.97,2492323.7118000006,0.03176433818150359
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Mascara,4245635.93,17.08,-0.51,4.17,4840024.960200001,0.061685482072341785
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Toner,4177873.9,18.96,-3.09,7.3,4762776.246,0.06070095736139925
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Bronzer,2018544.26,18.06,-3.33,3.96,2301140.4564000005,0.029327732715522414
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Hair Dye,3886107.52,5.77,4.85,7.19,4430162.5728,0.056461839806446285
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Face Make-Up,2004805.31,10.92,5.6,3.26,2285478.0534,0.02912811744754115
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Tools,3073981.45,17.08,10.2,3.15,3504338.8530000006,0.04466233816348125
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Lipstick,1171622.61,9.02,2.22,6.72,1335649.7754000002,0.01702268086484403
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Mascara,3558637.48,5.85,-4.31,6.49,4056846.7272000005,0.051703978413076876
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Toner,3637236.61,7.9,7.83,4.64,4146449.7354,0.05284595697752638
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Bronzer,4487387.49,18.44,0.95,4.22,5115621.738600001,0.06519792679586772
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Hair Dye,2350867.87,8.61,8.45,12.56,2679989.3718000003,0.03415611235637186
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Face Make-Up,3528914.59,17.37,2.94,3.19,4022962.6326,0.05127213008023284
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Tools,3820779.26,10.41,8.43,4.79,4355688.3564,0.055512675705357825
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Lipstick,865533.36,19.89,-1.88,14.84,986708.0304,0.012575464180531782
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Mascara,4897759.7,16.91,8.19,9.09,5583446.058000001,0.07116028626811345
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Toner,4397456.95,9.34,4.35,9.67,5013100.923,0.0638913124736816
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Bronzer,2350357.14,11.41,1.61,8.9,2679407.1396000003,0.034148691883496125
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Hair Dye,4327585.38,8.02,13.69,10.65,4933447.3332,0.06287613793925058
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Face Make-Up,4204729.46,13.34,10.59,1.23,4793391.5844,0.0610911458260335
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Tools,4182711.91,5.6,12.8,14.89,4768291.577400001,0.06077124953530235
Fragrance + Color Cosmetics,North America,Tools,Aveda,Lipstick,1823303.58,8.15,10.31,4.54,2078566.0812000004,0.026491051552912263
Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,4395030.72,6.54,-2.48,14.71,5010335.0208,0.06385606141361994
Fragrance + Color Cosmetics,North America,Tools,Aveda,Toner,3532275.04,17.7,1.49,10.47,4026793.5456000003,0.051320954562983544
Fragrance + Color Cosmetics,North America,Tools,Aveda,Bronzer,3174088.22,14.05,8.65,9.06,3618460.570800001,0.04611680445968933
Fragrance + Color Cosmetics,North America,Tools,Aveda,Hair Dye,2430780.66,9.14,10.37,4.17,2771089.9524000003,0.03531717728425789
Fragrance + Color Cosmetics,North America,Tools,Aveda,Face Make-Up,3615594.38,8.5,7.51,11.46,4121777.5932000005,0.05253151376744395
Fragrance + Color Cosmetics,North America,Tools,Aveda,Tools,1484212.5,5.9,-2.38,9.48,1692002.2500000002,0.021564346324037156
Fragrance + Color Cosmetics,North America,Tools,Elizabeth Arden,Lipstick,4322508.83,5.67,9.68,5.78,4927660.0662,0.06280237998186153
Fragrance + Color Cosmetics,North America,Tools,Elizabeth Arden,Mascara,2653377.66,18.93,1.64,7.51,3024850.5324000004,0.038551322528750646
