Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Margin Contribution (%),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Margin Contribution for Target (%),Optimized Sales for Margin Target ($),Achieved Margin ($)
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Lipstick,4009304.28,6.6,10.22,8.58,4570606.8792,0.05825178403521358,4570606.8792,301660.05402720004,0.0309751304339308,4570606.8792,301660.05402720004,0.0317902256770659,5212095.564,343998.30722400005
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Mascara,4833464.02,10.13,7.65,14.05,5510148.9828,0.07022612467692656,5510148.9828,558178.09195764,0.05731497748187618,5510148.9828,558178.09195764,0.05882319277754764,6283503.226,636518.8767938
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Toner,961293.78,19.06,8.76,1.95,1095874.9092,0.013966781704818403,1095874.9092,208873.75769352002,0.021447625571924957,951680.8422000001,181390.36852332,0.019115692230442113,865164.402,164900.33502119998
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Bronzer,1854336.05,15.62,-3.65,9.15,2113943.097,0.026941926970260037,2113943.097,330197.91175140004,0.033905461624657,2113943.097,330197.91175140004,0.03479766708430809,1668902.445,260682.561909
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Hair Dye,2056473.76,14.31,-4.09,13.2,2344380.0864000004,0.029878816117594263,2344380.0864000004,335480.79036384006,0.0344479194406733,2344380.0864000004,335480.79036384006,0.03535439940955945,1850826.384,264853.2555504
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Face Make-Up,4880700.36,19.53,9.99,2.82,5563998.410400001,0.07091242855513806,5563998.410400001,1086648.8895511203,0.1115795433978708,5563998.410400001,1086648.8895511203,0.11451570391699377,6344910.468,1239161.0144004
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Tools,3912184.38,5.37,-4.56,5.53,4459890.193200001,0.05684071442182881,4459890.193200001,239496.10337484002,0.024591996657883447,3873062.5362,207983.45819394,0.0219181856689775,5085839.694,273109.5915678
Skin/Body,Europe,Face Make-Up,Aveda,Lipstick,2698894.36,16.56,8.67,7.24,3076739.5704,0.0392126414991321,3076739.5704,509508.07285824,0.052317430840550294,3076739.5704,509508.07285824,0.053694138167163175,2429004.924,402243.21541440004
Skin/Body,Europe,Face Make-Up,Aveda,Mascara,1731320.0,19.96,3.52,7.32,1973704.8000000003,0.025154608304223294,1973704.8000000003,393951.47808000003,0.040451820701018444,1973704.8000000003,393951.47808000003,0.04151629036321673,1558188.0,311014.3248
Skin/Body,Europe,Face Make-Up,Aveda,Toner,1236307.2,16.92,8.87,4.09,1409390.208,0.0179624929878307,1409390.208,238468.82319360005,0.024486513226513282,1223944.128,207091.3464576,0.021824171121645853,1112676.48,188264.860416
Skin/Body,Europe,Face Make-Up,Aveda,Bronzer,870714.71,15.21,8.09,4.83,992614.7694000001,0.01265074479286058,992614.7694000001,150976.70642574003,0.015502626587744707,862007.5628999999,131111.35031709,0.013817074417911867,783643.239,119192.1366519
Skin/Body,Europe,Face Make-Up,Aveda,Hair Dye,4778886.03,7.27,3.65,14.21,5447930.074200001,0.06943315286323423,5447930.074200001,396064.51639434,0.0406687922109177,5447930.074200001,396064.51639434,0.04173897137112737,6212551.839000001,451652.51869530004
Skin/Body,Europe,Face Make-Up,Aveda,Face Make-Up,2388772.93,14.58,2.95,4.84,2723201.1402000003,0.0347068406660131,2723201.1402000003,397042.72624116007,0.04076923699037224,2723201.1402000003,397042.72624116007,0.04184205930529294,2149895.637,313454.7838746
Skin/Body,Europe,Face Make-Up,Aveda,Tools,4927899.42,11.14,12.88,4.22,5617805.338800001,0.07159819078663052,5617805.338800001,625823.51474232,0.06426096110165279,5617805.338800001,625823.51474232,0.06595195652215537,6406269.246,713658.3940044
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Lipstick,1458971.17,5.47,8.03,6.16,1663227.1338000002,0.021197611249511573,1663227.1338000002,90978.52421886001,0.009341878769641876,1444381.4582999998,79007.66576900998,0.008326165468327306,1896662.521,103747.43989869999
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Mascara,4389612.12,12.1,14.36,3.6,5004157.816800001,0.06377733376040895,5004157.816800001,605503.0958328001,0.06217441494550266,5004157.816800001,605503.0958328001,0.06381050393550328,5706495.756,690485.9864759999
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Toner,4408804.26,16.65,10.42,12.83,5026036.8564,0.06405617924490621,5026036.8564,836835.1365905999,0.08592810735641147,5026036.8564,836835.1365905999,0.08818926301828048,5731445.538,954285.6820769998
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Bronzer,3924607.96,14.39,-2.38,1.46,4474053.0744,0.05702121848152671,4474053.0744,643816.23740616,0.0661084941904181,4474053.0744,643816.23740616,0.06784810653072347,5101990.348,734176.4110772001
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Hair Dye,4643815.32,14.25,10.93,7.74,5293949.464800001,0.06747069023158708,5293949.464800001,754387.7987340001,0.07746222992270835,5293949.464800001,754387.7987340001,0.0795006102054746,6036959.916,860266.7880299999
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Face Make-Up,1027886.85,6.88,8.71,7.02,1171791.009,0.014934322420356676,1171791.009,80619.22141920001,0.008278162340700576,1017607.9815,70011.4291272,0.007378103604419923,925098.165,63646.753752000004
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Tools,1402361.27,12.37,-3.72,9.15,1598691.8478,0.02037511751025987,1598691.8478,197758.18157286,0.020306253303408805,1388337.6573,171737.36820800998,0.018098417803855873,1262125.1430000002,156124.88018910002
Skin/Body,Europe,Face Make-Up,Kilian,Lipstick,1710470.32,16.96,1.21,7.37,1949936.1648000004,0.0248516801721227,1949936.1648000004,330709.17355008004,0.03395795913199541,1949936.1648000004,330709.17355008004,0.03485154603759713,1539423.2880000002,261086.18964480003
Skin/Body,Europe,Face Make-Up,Kilian,Mascara,552292.43,6.09,2.85,7.72,629613.3702000001,0.008024339663399984,629613.3702000001,38343.45424518001,0.003937191817995288,546769.5057000001,33298.26289713,0.003509113248579426,497063.18700000003,30271.1480883
Skin/Body,Europe,Face Make-Up,Kilian,Toner,3200092.47,9.37,8.9,13.04,3648105.4158000005,0.04649462411347667,3648105.4158000005,341827.47746046004,0.03509961149607359,3648105.4158000005,341827.47746046004,0.036023240419198334,4160120.2110000006,389803.2637707
Skin/Body,Europe,Face Make-Up,Kilian,Bronzer,4009329.45,5.59,4.61,2.47,4570635.573000001,0.05825214973392383,4570635.573000001,255498.52853070004,0.026235161537835654,3969236.1555000003,221880.30109245,0.02338269436359747,5212128.285,291357.9711315
Skin/Body,Europe,Face Make-Up,Kilian,Hair Dye,1589202.57,19.8,-2.15,7.98,1811690.9298000003,0.02308976281936037,1811690.9298000003,358714.80410040007,0.03683364004366966,1811690.9298000003,358714.80410040007,0.037802899070713436,1430282.313,283195.897974
Skin/Body,Europe,Face Make-Up,Kilian,Face Make-Up,3281700.8,15.54,6.19,1.14,3741138.912,0.04768032379667318,3741138.912,581372.9869248,0.059696681281956786,3741138.912,581372.9869248,0.06126756993560307,4266211.04,662969.195616
Skin/Body,Europe,Face Make-Up,Kilian,Tools,1969075.89,12.77,-3.24,5.91,2244746.5146000003,0.028608999338215854,2244746.5146000003,286654.1299144201,0.0294342885144597,1949385.1310999999,248936.48124147,0.026233990255824357,1772168.301,226305.89203770002
Skin/Body,Europe,Face Make-Up,Frederic Malle,Lipstick,649413.99,6.18,2.94,2.86,740331.9486000001,0.009435433395174078,740331.9486000001,45752.51442348,0.004697970722433831,642919.8501,39732.44673618,0.004187175038864349,584472.591,36120.4061238
Skin/Body,Europe,Face Make-Up,Frederic Malle,Mascara,3053933.82,15.34,11.01,3.8,3481484.5548,0.04437106313628928,3481484.5548,534059.73070632,0.054838450094047295,3481484.5548,534059.73070632,0.056281496795913516,3970113.966,609015.4823844001
Skin/Body,Europe,Face Make-Up,Frederic Malle,Toner,1253671.62,6.57,7.73,10.89,1429185.6468000002,0.018214783253945585,1429185.6468000002,93897.49699476003,0.009641605436330213,1241134.9038000002,81542.56317966002,0.0085933037906771,1629773.1060000001,107076.09306420002
Skin/Body,Europe,Face Make-Up,Frederic Malle,Bronzer,642137.65,19.04,-3.96,8.58,732036.9210000001,0.009329714358492034,732036.9210000001,139379.8297584,0.014311833300395245,635716.2735,121040.37847439999,0.012755752365514359,577923.885,110036.707704
Skin/Body,Europe,Face Make-Up,Frederic Malle,Hair Dye,3690772.34,18.06,9.28,12.22,4207480.4676,0.05362378563914332,4207480.4676,759870.97244856,0.07802525448871561,4207480.4676,759870.97244856,0.08007845048457465,4798004.042,866519.5299852
Skin/Body,Europe,Face Make-Up,Frederic Malle,Face Make-Up,2027525.87,17.22,-3.4,13.53,2311379.4918000004,0.02945822787614627,2311379.4918000004,398019.54848796007,0.0408695392879468,2311379.4918000004,398019.54848796007,0.0419450010082383,1824773.283,314225.9593326
Skin/Body,Europe,Face Make-Up,Frederic Malle,Tools,2964165.69,17.26,4.05,10.01,3379148.8866000003,0.04306680849338526,3379148.8866000003,583241.09782716,0.05988850309625784,3379148.8866000003,583241.09782716,0.06146443944610994,2667749.121,460453.4982846
Skin/Body,Europe,Face Make-Up,Balmain,Lipstick,2868811.97,15.97,-3.37,1.84,3270445.6458000005,0.04168139997448027,3270445.6458000005,522290.1696342601,0.053629925184997526,3270445.6458000005,522290.1696342601,0.05504117015138187,2581930.773,412334.3444481
Skin/Body,Europe,Face Make-Up,Balmain,Mascara,1611964.55,7.39,12.44,4.07,1837639.5870000003,0.02342047504536629,1837639.5870000003,135801.5654793,0.013944409104541311,1595844.9045,117932.93844254999,0.012428277054906766,2095553.915,154861.4343185
Skin/Body,Europe,Face Make-Up,Balmain,Toner,4891393.65,10.05,-1.36,12.06,5576188.761000001,0.07106779297155644,5576188.761000001,560406.9704805001,0.05754384372400963,5576188.761000001,560406.9704805001,0.059058081521690405,6358811.745000001,639060.5803725001
Skin/Body,Europe,Face Make-Up,Balmain,Bronzer,3464184.99,12.47,6.11,11.07,3949170.8886000006,0.050331664000196195,3949170.8886000006,492461.6098084201,0.05056706180972812,3949170.8886000006,492461.6098084201,0.051897709040684685,4503440.487000001,561579.0287289001
Skin/Body,Europe,Face Make-Up,Balmain,Hair Dye,1528046.34,19.95,14.5,10.1,1741972.8276000002,0.022201214768732533,1741972.8276000002,347523.5791062,0.03568449997927268,1741972.8276000002,347523.5791062,0.0366235199536615,1375241.706,274360.720347
Skin/Body,Europe,Face Make-Up,Balmain,Face Make-Up,1397941.03,15.2,-3.56,1.43,1593652.7742,0.02031089517943099,1593652.7742,242235.2216784,0.02487325546425855,1383961.6197,210362.1661944,0.022168864083785607,1258146.9270000001,191238.332904
Skin/Body,Europe,Face Make-Up,Balmain,Tools,1659573.0,11.94,12.37,11.18,1891913.2200000002,0.02411218536565439,1891913.2200000002,225894.438468,0.023195347220931483,1642977.27,196171.486038,0.020673389563177255,1493615.7,178337.71457999997
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Lipstick,3842179.35,11.38,1.92,6.19,4380084.459000001,0.05582360082701363,4380084.459000001,498453.61143420014,0.051182333966054545,4380084.459000001,498453.61143420014,0.052529171779611715,4994833.155,568412.0130390001
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Mascara,4944423.04,5.6,12.34,9.1,5636642.2656000005,0.07183826494326696,5636642.2656000005,315651.9668736,0.032411851403948096,5636642.2656000005,315651.9668736,0.03326475324908837,6427749.9520000005,359953.99731199996
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Toner,2473769.39,15.88,4.73,13.23,2820097.1046000007,0.035941766998837534,2820097.1046000007,447831.4202104801,0.045984333915757104,2820097.1046000007,447831.4202104801,0.04719438892790362,2226392.4510000004,353551.1212188
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Bronzer,4553158.39,11.33,0.54,9.29,5190600.5646,0.06615352207999557,5190600.5646,588095.04396918,0.060386917164879546,5190600.5646,588095.04396918,0.06197596903452944,5919105.907,670634.6992630999
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Hair Dye,4605635.06,8.16,7.46,9.84,5250423.9684,0.06691596349981396,5250423.9684,428434.59582144,0.04399262451494797,5250423.9684,428434.59582144,0.04515026867892163,5987325.578,488565.7671648
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Face Make-Up,3799008.6,6.97,9.32,13.73,4330869.8040000005,0.0551963665165167,4330869.8040000005,301861.6253388,0.030995828227971457,4330869.8040000005,301861.6253388,0.031811468123323666,4938711.180000001,344228.16924600006
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Tools,1308573.99,8.56,14.43,3.53,1491774.3486000001,0.01901246803337604,1491774.3486000001,127695.88424016003,0.013112099588294962,1295488.2501,110893.79420856002,0.01168646195282573,1177716.591,100812.54018960001
Skin/Body,Europe,Make Up Brushes,Aveda,Lipstick,4344732.92,12.38,-0.06,13.19,4952995.5288,0.0631252771232726,4952995.5288,613180.8464654401,0.06296278358798714,4952995.5288,613180.8464654401,0.06461961810904199,5648152.796,699241.3161448
Skin/Body,Europe,Make Up Brushes,Aveda,Mascara,2503873.65,12.72,2.18,9.3,2854415.961,0.03637915631368891,2854415.961,363081.71023920004,0.03728204375319715,2854415.961,363081.71023920004,0.03826310230216448,2253486.285,286643.455452
Skin/Body,Europe,Make Up Brushes,Aveda,Toner,1235857.43,10.87,14.39,4.61,1408877.4702,0.01795595821195045,1408877.4702,153144.98101074,0.015725269881711947,1223498.8557,132994.32561459,0.01401551040190353,1112271.687,120903.93237689997
Skin/Body,Europe,Make Up Brushes,Aveda,Bronzer,3455314.99,9.88,10.47,2.83,3939059.088600001,0.05020279043802488,3939059.088600001,389179.03795368015,0.039961775852761686,3939059.088600001,389179.03795368015,0.04101335022705832,4491909.487000001,443800.65731560014
Skin/Body,Europe,Make Up Brushes,Aveda,Hair Dye,4864194.7,11.81,-0.28,2.03,5545181.958000001,0.07067261534203897,5545181.958000001,654885.9892398001,0.06724516111844077,5545181.958000001,654885.9892398001,0.06901468428698418,6323453.11,746799.8122910002
Skin/Body,Europe,Make Up Brushes,Aveda,Face Make-Up,1263910.57,12.8,1.74,12.6,1440858.0498000002,0.018363546496267355,1440858.0498000002,184429.83037440001,0.018937668330589335,1251271.4643,160162.74743040002,0.016878634800656187,1137519.513,145602.497664
Skin/Body,Europe,Make Up Brushes,Aveda,Tools,2438993.86,8.73,7.34,10.89,2780453.0004000003,0.03543650810058546,2780453.0004000003,242733.54693492004,0.024924424618454344,2414603.9214,210794.92233822,0.022214469775661317,3170692.018,276801.4131714
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,1251688.59,7.51,-4.27,11.31,1426924.9926000002,0.018185971513247433,1426924.9926000002,107162.06694426002,0.011003641207558687,1239171.7041,93061.79497791,0.009807249666519784,1126519.7310000001,84601.63179810002
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Mascara,3487120.37,12.12,11.88,12.28,3975317.2218000004,0.05066489558084478,3975317.2218000004,481808.44728216,0.049473171205455344,3975317.2218000004,481808.44728216,0.05077503324598455,4533256.481000001,549430.6854972
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Toner,3134094.64,18.02,-0.88,2.57,3572867.8896000003,0.04553573172929656,3572867.8896000003,643830.7937059201,0.06610998886390133,3572867.8896000003,643830.7937059201,0.06784964053580045,2820685.176,508287.46871519997
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,1713873.25,5.86,5.62,14.11,1953815.5050000001,0.024901121853173395,1953815.5050000001,114493.58859300002,0.01175645828200114,1696734.5175,99428.64272550002,0.010478215291717063,2228035.225,130562.86418500001
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Hair Dye,677045.93,6.83,4.04,14.07,771832.3602000001,0.009836902001431613,771832.3602000001,52716.150201660006,0.005413012451174169,670275.4707000001,45779.81464881,0.004824472513714699,609341.337,41618.013317100005
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Face Make-Up,1922702.47,12.61,-4.17,3.08,2191880.8158,0.027935232954284957,2191880.8158,276396.17087237997,0.028380978289684423,1903475.4453,240028.25365233,0.02529520316200553,1730432.223,218207.5033203
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Tools,4939835.55,19.48,-4.9,14.33,5631412.527000001,0.07177161261206907,5631412.527000001,1096999.1602596,0.1126423323914468,5631412.527000001,1096999.1602596,0.11560645967748841,6421786.215,1250963.954682
Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,3376039.72,18.02,4.09,8.22,3848685.2808000008,0.04905098813396696,3848685.2808000008,693533.0876001602,0.07121353179471587,3848685.2808000008,693533.0876001602,0.07308748067562644,3038435.748,547526.1217896
Skin/Body,Europe,Make Up Brushes,Kilian,Mascara,2699809.61,15.0,-2.21,1.42,3077782.9554000003,0.039225939303842064,3077782.9554000003,461667.44331000006,0.047405047777181616,3077782.9554000003,461667.44331000006,0.048652488172184656,2429828.6489999997,364474.29734999995
Skin/Body,Europe,Make Up Brushes,Kilian,Toner,1885684.74,15.57,-0.96,10.43,2149680.6036,0.027397396795480405,2149680.6036,334705.26998052,0.03436828726960253,2149680.6036,334705.26998052,0.035272671757277434,1697116.266,264241.0026162
Skin/Body,Europe,Make Up Brushes,Kilian,Bronzer,4864604.21,6.41,8.45,7.21,5545648.799400001,0.07067856517433264,5545648.799400001,355476.08804154006,0.03650108142007208,5545648.799400001,355476.08804154006,0.03746158933135426,6323985.473,405367.46881930006
Skin/Body,Europe,Make Up Brushes,Kilian,Hair Dye,4406640.14,7.66,8.85,12.73,5023569.7596,0.06402473642040044,5023569.7596,384805.44358536,0.03951268538083727,5023569.7596,384805.44358536,0.04055244216139741,5728632.182,438813.2251412
Skin/Body,Europe,Make Up Brushes,Kilian,Face Make-Up,4750763.99,15.25,4.94,9.65,5415870.948600001,0.06902456352046935,5415870.948600001,825920.3196615,0.08480734949163014,5415870.948600001,825920.3196615,0.0870390129643948,6175993.187000001,941838.9610175001
Skin/Body,Europe,Make Up Brushes,Kilian,Tools,4410072.43,13.56,-4.39,14.03,5027482.5702,0.06407460467730065,5027482.5702,681726.63651912,0.0700012189368654,5027482.5702,681726.63651912,0.07184326640429417,5733094.159,777407.5679604
Skin/Body,Europe,Make Up Brushes,Frederic Malle,Lipstick,3602870.38,15.15,-0.69,10.22,4107272.2332,0.052346644860446434,4107272.2332,622251.7433298,0.06389420360789122,4107272.2332,622251.7433298,0.06557554798627191,4683731.494,709585.3213409999
Skin/Body,Europe,Make Up Brushes,Frederic Malle,Mascara,2272389.83,14.77,-2.87,10.21,2590524.4062000006,0.03301589312671867,2590524.4062000006,382620.4547957401,0.03928832583487945,2590524.4062000006,382620.4547957401,0.04032217870491201,2045150.847,302068.7801019
