Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Sales for Margin Target ($),Achieved Margin ($),Sales (Year 1),Margin (Year 1),Sales (Year 2),Margin (Year 2),Sales (Year 3),Margin (Year 3),Sales (Year 4),Margin (Year 4),Sales (Year 5),Margin (Year 5)
Skin/Body,Europe,Hair Dye,Frederic Malle,Toner,2177098.326555413,8.896306756404893,9.468402273771698,7.942260291102791,2481892.092273171,0.03163138856141651,2481892.092273171,220796.7338915769,2155327.343289859,191744.53206373783,2612517.991866496,232417.61462271254,2383234.7540092315,212019.8744419128,2608889.007647159,232094.7690544188,2855909.1137674027,254070.43544487256,3126318.077232209,278126.8463315166,3422330.449142199,304461.0149735394
Skin/Body,Europe,Hair Dye,Frederic Malle,Bronzer,864707.9715844158,8.30274802924717,8.665175273191918,2.0658320328642024,985767.0876062339,0.012563471988248195,985767.0876062339,81845.75743919381,856060.8918685716,71076.57882877358,778237.1744259743,64615.07166252144,939636.4329234681,78015.64541664165,1021057.5767670551,84775.83783250558,1109534.0054341266,92121.81277000913,1205677.0717206604,100104.32931137212,1310151.1032139435,108778.54490225576
Skin/Body,Europe,Hair Dye,Frederic Malle,Hair Dye,4330431.113219459,12.427197905209615,4.61173154653296,9.293708985233247,4936691.469070182,0.06291748402444315,4936691.469070182,613492.4188309514,4936691.469070182,613492.4188309514,5196517.33586335,645781.4935062648,4530138.970968679,562969.335303304,4739056.8189946255,588931.9697367935,4957609.397324322,616091.9311727631,5186241.033854609,644504.4371183015,5425416.54769212,674227.251563691
Skin/Body,Europe,Hair Dye,Frederic Malle,Face Make-Up,4211064.346663171,10.217138118532896,8.560323051181271,8.920247495941075,4800613.355196015,0.06118318634564433,4800613.355196015,490485.297037113,4800613.355196015,490485.297037113,5053277.215995805,516300.3126706453,4571545.058630655,467081.0727912596,4962884.084079752,507064.72153311444,5387722.994332638,550471.0997749218,5848929.487750288,597593.2042190455,6349616.746937513,648749.1130321011
Skin/Body,Europe,Hair Dye,Frederic Malle,Tools,1701627.2157623959,18.179449795327372,10.948520432138562,10.218325685217957,1939855.0259691312,0.024723197382464056,1939855.0259691312,352654.9705481929,1939855.0259691312,352654.9705481929,1531464.4941861564,278411.81885383656,1887930.2191589724,343215.3263628194,2094630.644948111,380792.32649588375,2323961.7090880903,422483.4521663013,2578401.131642677,468739.13924913324,2860697.9063630668,520059.13968325494
Skin/Body,Europe,Hair Dye,Balmain,Lipstick,4327617.780924088,18.009413014397033,9.167259534300696,12.718186597091409,4933484.27025346,0.06287660869699387,4933484.27025346,888491.5582302571,4933484.27025346,888491.5582302571,5193141.337108905,935254.2718213233,4724341.734553943,850826.2151873484,5157434.402647787,928823.6625194404,5630229.799649819,1013971.3382785944,6146367.577761256,1106924.7224620152,6709821.04554674,1208399.3846194458
Skin/Body,Europe,Hair Dye,Balmain,Mascara,3638621.5775117762,15.202111576404507,7.372227564303685,11.538032953806978,4148028.5983634247,0.05286607937838576,4148028.5983634247,630587.9357443758,4148028.5983634247,630587.9357443758,4366345.893014131,663776.774467764,3906869.040409801,593926.590667102,4194892.31670814,637712.2104959914,4504149.324373355,684725.8058591072,4836205.462402206,735205.3504585528,5192741.534567782,789406.3619592937
Skin/Body,Europe,Hair Dye,Balmain,Toner,1213722.9738188316,18.213061387983927,12.43687055490464,1.409461962483828,1383644.190153468,0.017634363373713356,1383644.190153468,252003.9657439242,1201585.7440806432,218845.549198671,1092350.6764369486,198950.49927151913,1364672.1289678188,248548.57259361603,1534394.6351464074,279460.2368331472,1725225.3097209674,314216.34474051563,1939789.3482714167,353295.0247982465,2181038.438553761,397233.86970932264
Skin/Body,Europe,Hair Dye,Balmain,Bronzer,4216175.377541432,6.933048012101678,1.702377085182838,11.409115588082509,4806439.930397232,0.06125744528089208,4806439.930397232,333232.7880472666,4806439.930397232,333232.7880472666,5059410.453049718,350771.355839228,4287950.581039819,297285.67251868354,4360947.669155405,302346.59568517323,4435187.4429719215,307493.6748479481,4510691.057685982,312728.3767069462,4587480.02863542,318052.19293086947
Skin/Body,Europe,Hair Dye,Balmain,Hair Dye,1223419.5322173869,17.26950536178593,11.64268355915484,8.104548272651707,1394698.266727821,0.01777524612699646,1394698.266727821,240857.49195329647,1211185.336895213,209165.7166962838,1101077.5789956483,190150.6515420762,1365858.3969543495,235876.98909643473,1524880.9679778893,263339.40052579483,1702418.033733332,293999.1736155884,1900625.1782548896,328228.56706618157,2121908.953404729,366443.1804804454
Skin/Body,Europe,Hair Dye,Balmain,Face Make-Up,528736.4227257511,9.30557199762369,7.338538367514843,14.73660649238393,602759.5219073562,0.007682090895854591,602759.5219073562,56090.22128362137,523449.05849849357,48709.92900946067,475862.78045317595,44281.75364496424,567537.9479705057,52812.652362231485,609186.9380325277,56688.32911873608,653892.3552099336,60848.42390101762,701878.4965792609,65313.80883502185,753386.1193440664,70106.88775566524
Skin/Body,Europe,Hair Dye,Balmain,Tools,3343160.8715750077,8.897053715962397,7.680114061992228,8.559795316021976,3811203.3935955083,0.04857328640706266,3811203.3935955083,339084.8131527741,3811203.3935955083,339084.8131527741,4011793.045890009,356931.3822660781,3599919.439787862,320286.76628929866,3876397.358903401,344885.15526578325,4174109.0975632365,371372.7285730744,4494685.437328087,399894.5777226193,4839882.405642639,430606.9374194387
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Lipstick,4009304.278180146,6.604709582404376,10.22055805004056,8.577732101465543,4570606.877125367,0.05825178400863458,4570606.877125367,301875.3103875325,4570606.877125367,301875.3103875325,4811165.133816175,317763.4846184553,4419077.549334308,291867.23835476354,4870731.935540331,321697.6988798624,5368547.920474094,354576.9989395234,5917243.477130394,390816.7469482291,6522018.781672745,430760.399439353
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Mascara,4833464.017365476,10.12808249058029,7.652437862678962,14.048393477140245,5510148.979796642,0.07022612463848271,5510148.979796642,558072.4340276722,5510148.979796642,558072.4340276722,5800156.8208385715,587444.6673975497,5203341.847909315,526998.7546231402,5601524.349603346,567327.0068577679,6030177.5198195735,610741.353535755,6491633.107533001,657477.9561167631,6988401.297360058,707791.0481694099
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Toner,961293.7759580567,19.05842730854677,8.757714446016267,1.9497188274724067,1095874.9045921846,0.013966781646059296,1095874.9045921846,208856.52208430774,951680.8381984761,181375.40075742517,865164.398362251,164886.7279612956,1045481.1398437907,199252.26306169503,1137041.392658266,216702.20728786345,1236620.2309602837,235680.36780034882,1344919.8995694523,256320.58141762426,1462704.1439013935,278768.4060045484
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Bronzer,1854336.0512606732,15.622581329679225,-3.652987970624566,9.150386442467825,2113943.0984371672,0.02694192698851269,2113943.0984371672,330252.4798164874,2113943.0984371672,330252.4798164874,1668902.446134606,260725.64196038482,1786597.3783731663,279112.6284702648,1721333.1910577007,268916.67772775196,1658453.0966539949,259093.18383935397,1597870.0045347738,249628.54100099416,1539500.0054829004,240509.64042698225
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Hair Dye,2056473.7562883054,14.313732766512157,-4.0851593237497426,13.201515286133269,2344380.082168668,0.029878816063595673,2344380.082168668,335568.2999929613,2344380.082168668,335568.2999929613,2467768.507545966,353229.789466275,1972463.5268928271,282333.1581563599,1891885.2492164017,270799.39882189827,1814598.7225633918,259736.81193226724,1740469.4736599498,249126.14934240593,1669368.5226797124,238948.94922464594
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Face Make-Up,4880700.361298286,19.53316782928537,9.993036634858495,2.8212073618288476,5563998.411880046,0.07091242857383297,5563998.411880046,1086825.1478113022,5563998.411880046,1086825.1478113022,5856840.433557943,1144026.471380318,5368430.5364404945,1048624.5464815267,5904899.766663923,1153413.9815735444,6494978.563598323,1268675.0633037686,7144024.150884909,1395454.2271570284,7857929.101485975,1534902.4792995115
Skin/Body,Europe,Face Make-Up,Bobbi Brown,Tools,3912184.3816806017,5.368803746882023,-4.557528969420055,5.530543068093578,4459890.195115886,0.056840714446111794,4459890.195115886,239442.75190220564,3873062.5378637956,207937.12665191543,4694621.258016722,252045.00200232174,3733885.4451483814,200464.98168340878,3563712.534300785,191328.73206964484,3401295.303163173,182608.8696787467,3246280.2843859876,174286.4175424073,3098330.1199965244,166343.26357314768
Skin/Body,Europe,Face Make-Up,Aveda,Lipstick,2698894.356820996,16.556111267116897,8.665907532130104,7.2426378892744765,3076739.5667759352,0.039212641452850944,3076739.5667759352,509388.4260748342,3076739.5667759352,509388.4260748342,3238673.228185195,536198.3432366676,2932778.0461729807,485553.99654197565,3186929.8797769435,527631.6569008655,3463106.2762722378,573355.7283981404,3763215.8639133843,623042.2056512942,4089332.670914569,677034.4670791792
Skin/Body,Europe,Face Make-Up,Aveda,Mascara,1731319.9982674965,19.956867502365668,3.5236260447194585,7.3194183406154565,1973704.798024946,0.025154608278991866,1973704.798024946,393889.6514296724,1973704.798024946,393889.6514296724,1558187.998440747,310965.5142865835,1792325.2406438864,357691.973486757,1855480.079629295,370295.7010244074,1920860.2589696941,383343.53678817995,1988544.1913374155,396851.1294911968,2058613.0523741364,410834.67924871197
Skin/Body,Europe,Face Make-Up,Aveda,Toner,1236307.1953625113,16.92214323124894,8.873644515629772,4.0907745790426455,1409390.2027132628,0.017962492920409353,1409390.2027132628,238499.02879032807,1223944.1234088861,207117.57763370598,1112676.4758262602,188288.7069397327,1346012.701000133,227774.19717404502,1465453.0832221117,247986.06972959943,1595492.1803705778,269991.47200568585,1737070.4847313336,293949.55545398645,1891211.9445323192,320033.59406024724
Skin/Body,Europe,Face Make-Up,Aveda,Bronzer,870714.7052712921,15.207489531120697,8.090224285622705,4.82563337797493,992614.7640092729,0.012650744724126485,992614.7640092729,150951.7863210686,862007.5582185792,131089.70917355956,783643.2347441629,119172.46288505415,941157.4778156384,143126.4249101728,1017299.2286518334,154705.67369739915,1099601.0179056765,167221.70968210237,1188561.2065012362,180750.32104963734,1284718.4738790896,195373.42741953614
Skin/Body,Europe,Face Make-Up,Aveda,Hair Dye,4778886.030126846,7.265868376713503,3.6466960208520387,14.210622882346385,5447930.074344604,0.06943315286491261,5447930.074344604,395839.4284572691,5447930.074344604,395839.4284572691,5734663.236152216,416673.0825865991,4953157.476828536,359889.9027577051,5133784.073442576,373013.99352101854,5320997.572967943,386616.6799799708,5515038.179730999,400715.4150647507,5716154.857579719,415328.2881608576
Skin/Body,Europe,Face Make-Up,Aveda,Face Make-Up,2388772.9261675505,14.577889214961283,2.9518879592558855,4.83901283288138,2723201.1358310073,0.034706840610248604,2723201.1358310073,396985.2446820116,2723201.1358310073,396985.2446820116,2866527.5114010605,417879.2049284333,2459286.826549055,358512.1090524583,2531882.218265523,369094.98483205226,2606620.544609044,379990.255247527,2683565.062608849,391207.14183852443,2762780.8965707975,402755.13835420494
Skin/Body,Europe,Face Make-Up,Aveda,Tools,4927899.415819227,11.140010094725646,12.88198407358269,4.219364482475207,5617805.334033918,0.07159819072571771,5617805.334033918,625824.0813134141,5617805.334033918,625824.0813134141,5913479.298983072,658762.1908562256,5562710.633727235,619686.5261375909,6279298.131623468,699514.4457407732,7088196.316871978,789625.7852335098,8001296.637515702,891345.2531281929,9032022.396040583,1006168.2066768021
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Lipstick,1458971.168112875,5.46701124326767,8.033336507517701,6.159368812132656,1663227.1316486774,0.021197611222043004,1663227.1316486774,90928.81428831157,1444381.4564317463,78964.4966187969,1750765.40173545,95714.54135611744,1576175.231595044,86169.6771249013,1702794.6918972202,93091.97725578611,1839585.9195294732,100570.36905024525,1987366.0467901893,108649.52522290387,2147017.8489649966,117377.70719788005
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Mascara,4389612.124278367,12.098148600373356,14.363868558294435,3.597357219843696,5004157.821677337,0.0637773338224188,5004157.821677337,605410.4494637307,5004157.821677337,605410.4494637307,5267534.549134039,637274.1573302428,5020130.240028667,607342.8163709479,5741215.149161576,694580.7402127144,6565875.746836033,794349.4047680972,7508989.508812493,908448.7091625808,8587570.891914438,1038937.0876662164
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Toner,4408804.255800249,16.648952791876127,10.41843689288104,12.826965193636427,5026036.851612284,0.06405617918373557,5026036.851612284,836782.5027272262,5026036.851612284,836782.5027272262,5290565.1069602985,880823.6870812908,4868132.744921451,810493.1225478359,5375316.082812771,894933.8370416233,5935339.996693505,988171.9540868436,6553709.648626945,1091124.0255165307,7236503.7525118,1204802.093538034
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Bronzer,3924607.959243495,14.393304824471231,-2.3751024463522485,1.4553665128775268,4474053.073537584,0.05702121847040018,4474053.073537584,643964.0968828886,4474053.073537584,643964.0968828886,4709529.551092193,677856.944087251,3831394.499593768,551464.2893545552,3740394.9551045108,538366.4475273361,3651556.743022587,525579.6928617746,3564828.529489117,513096.63671908394,3480160.199876958,500910.0659482179
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Hair Dye,4643815.315170591,14.24975471781107,10.930745819523526,7.741312921175701,5293949.459294473,0.06747069016125995,5293949.459294473,754374.8128343477,5293949.459294473,754374.8128343477,5572578.378204709,794078.750351945,5151418.963599994,734064.5667998042,5714507.476609842,814303.2987478772,6339145.763715734,903312.7225340033,7032061.674276594,1002051.540189613,7800718.461763899,1111583.2470283604
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Face Make-Up,1027886.8503307751,6.877786883038256,8.711305744579427,7.024282528592478,1171791.0093770835,0.014934322425127157,1171791.0093770835,80593.28833955863,1017607.9818274673,69988.90829487988,1233464.2203969301,84835.04035743015,1117429.2165714165,76854.40008458603,1214771.8921062115,83549.42185411665,1320594.385726796,90827.6674396572,1435635.4003132079,98739.94325099557,1560697.9894119084,107341.48159961402
Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Tools,1402361.2701515153,12.373918201121553,-3.7158212584973183,9.147599626801583,1598691.8479727271,0.020375117512412964,1598691.8479727271,197820.82155614378,1388337.65745,171791.76608823016,1262125.1431363637,156174.33280748196,1350252.0319542922,167079.08194300576,1300079.0799076427,160870.7218976654,1251770.465079158,154893.05341469386,1205256.912030156,149137.50440797507,1160471.719473431,143595.82131479113
Skin/Body,Europe,Face Make-Up,Kilian,Lipstick,1710470.3199579394,16.96338650955782,1.2072391784714753,7.3730820871452165,1949936.1647520508,0.024851680171452686,1949936.1647520508,330775.20831653854,1949936.1647520508,330775.20831653854,1539423.2879621456,261138.32235516206,1731119.7877965982,293656.5405473741,1752018.544101151,297201.677355006,1773169.5983796257,300789.61244311003,1794575.9964720097,304420.8624892957,1816240.8209888646,308095.95040870726
Skin/Body,Europe,Face Make-Up,Kilian,Mascara,552292.4295864529,6.086703316918383,2.849871128133696,7.719143686039729,629613.3697285563,0.008024339657372476,629613.3697273731,38322.69785895762,546769.5052905884,33280.237614420475,497063.1866278076,30254.76146765498,568032.0520801053,34574.42575511932,584220.2335308815,35559.75233243249,600869.7572909934,36573.15944739033,617993.7710217162,37615.44735912779,635605.7970757288,38687.43913313391
